Blacklist	the school of do me!!	0,0	@ThickALoc No I'm looking at you now	null
Damian BOUTIt Archie	dat is still a work in progress...	0,0	@Ree_la_la seems so... #BUT i think it's NOT time as yet... what could be done is for certain sectors to be allowed to temporarily function at some level... like the food/ restaurant sector could go back to delivery and curbside pickup to ease up the state of unemployment on that end etc	null
Mide	On this street. there is only 1 rule... Check the header..	0,0	RT @iamtobijames: @TosinOlugbenga Na  Dear kings.1. Never be caught in a shouting contest with your queen.2. Maintain at least 10 feet	null
Nerp	From the soon-to-be blog about fashion. music. tech. cars. sports. happenings & things: enarepy.me.	0,0	RT @DJStylus: Updated the archives with another installment from the weekly #PartyLineZoomRoom sessions. Getchu some and come hang on Thurs	null
Nick Coviello	<no bio>	0,0	RT @mcuban: Explain to me why in the midst of 50m people unemployed or under-employed. the gov isnt hiring and training MILLIONS to do Tra	null
Itzayana #IUxSUGA	BTS OT7  Troye Sivan. Little Mix. Ariana Grande. TXT. Fan account.	0,0	RT @BTSPublicity: .@BTS_twt 'ON' is back to #1 on Melon charts!. has a total of  243.205 unique listeners Now they spent 534 hours at No.	null
RJ 	<no bio>	0,0	RT @___d0minique: at what point do we just say maybe this isnt worth it???	null
robertkoboxing	boxing journalist  will tell the truth the whole truth and nothing but the truth	0,0	RT @reallygraceful: What Americans MUST Remember Once the Dust Settles... Discussing: -Wuhan Lab Grants from the US -Dr. Charles Liebe	null
n.	de	0,0	RT @ambushbuzzworl: Nostalgia is mad. its like true moments of happiness even though u probably didnt know you was truly happy at the time	null
Sean Koppie	Snapchat. Xbox. psn. instagram @a42yearoldarab #collegelife	0,0	RT @TheXboxEra: RUMOR: #XboxSeriesX has entered full production. #xbox #holiday2020 https://t.co/qV6r1cCuei https://t.co/Ki2JHemRJD	null
 	         . @spellsofcrow ?	0,0	- terrifying. bullet-ridden self.But even still he's not perfect at controlling it and sometimes when his negative emotions get too strong (not even anger. though that definitely counts. but also fear and sadness etc.) he sort of unintentionally reverts back to how he looked-	null
RubberDouggie	<no bio>	0,0	@TheRickWilson trump should be holding rallies to own the libs. And to show unwavering support for the 2nd amendment open carry should be allowed. And to make it a real party. alcohol consumption should be highly encouraged starting at least 3-hours ahead of time.	null
Jean Bird	<no bio>	0,0	RT @TonyFratto: So great...	null
	Im basically a walking stan account tips: $AlxCsnrs **$5 avis closed for now**	0,0	Teeth started playing at this restaurant and Im FUCKING JAMMING	null
Marz Homes	Offical Marz Homes Twitter Marz Homes is a homebuilder based in Hamilton. Ontario. Canada. We're dedicated to building high-quality homes and strong communities	0,0	#HamOnt. did you hear!? We've EXTENDED the application deadline for submissions in our quest to find performers for the next season of the #MarzGarage. We're now accepting submissions until May 14. Full details & application at the link: https://t.co/arw6D6F6bg https://t.co/vDv04LOSM4	null
Jacqueline Hines	There's no place like people	0,0	RT @jjenna: He asked a woman to put on a mask before she could come in. She spit in his face. then came back later with her dad and shot hi	null
Spector's Hockey	Lyle Richardson compiles the latest NHL news & rumors. Check out his work at The Hockey News. The Guardian (PEI). Sporting News. My NHL Trade Rumors & Featurd.	0,0	RT @NHLBruins: The passion in that city for that team was omnipresent. It was everywherethat team just lives on.Watch #BigBadAndBobby	null
prince bedi	<no bio>	0,0	RT @DrKristieLeong: Get creative w/ #healthyfood! I just read that frozen pizza. ice cream. and liquor are some of the most popular food &	null
Mertie	<no bio>	0,0	RT @MSNBC: Americans are dying by the tens of thousands because were not doing the basics...Let's look at how other countries are doing i	null
Markham Family	<no bio>	0,0	RT @Ch_JesusChrist: Elder Robert C. Gay and Sister Lynette Gay will speak to young adults in a worldwide devotional on Sunday. May 3. 2020.	null
freedom from corruption	dont follow me. Because what I say is based on what I think is 100% true not every one will agree especially the govt	0,0	RT @Pam4HarrowEast: Its the working class keeping the UK operating at the moment. keeping us safe. keeping us fed. collecting our rubbish.	null
Phil Besim	Senior Manager Jetstar Operations Control & Customer Journey. Jetstar Airways	0,0	Amid everything going on at the moment. very rewarding to see a fantastic turnout of blood donors this morning @lifebloodau #RedCross #BloodDonation #community	null
@JudyHamond	retired nurse. government. recently started in copywriting. contact https://writers.work/willwrite4u; married nana. into yoga and fitness; Canadian resistance	0,0	I'm listening to CNN discussion of the sexual assault per Biden and I think the whole thing reeks. Why wasn't this at the forefront when Biden was running for and became VP? Besides. at least 23 sexual assault allegations against Trumpty and yet he's still POTUS	null
zool	A man of few words. Cinephilia. INFJ-A. Mostly rants 	0,0	RT @onlyfanobtainer: I Write Sins Not Tragedies - Panic! At The Disco https://t.co/ZuYkMcs5E2	blu is dad.  on Twitter: i write sins not tragedies - panic! at the disco. 
Deplorable Matilda	We are not here to curse the darkness. but to light a candle that can guide us through the darkness to a safe and sure future. - JFK   #MAGA  #Trump2020	0,0	@SJPFISH @freenaynow @realDonaldTrump TDS at it's finest.	null
Nofi *	Welcome to the Good Life.|| 2X|| IG: Dutchessnofii__ || Snapchat: Dutchessnofii	0,0	RT @attitudegal__: Cuomo BETTER address the racial divide present in which New Yorkers face punishment for breaking the social distancing/s	null
Kabir Singh Mahendru	I dabble. I read & I listen.I would prefer if you don't follow me.	0,0	RT @Eightfold14: A little background.1st it was UNIX for me. then FreeBSD. RedHat. SuSE. BackTrack. Kali & a hundred other distros in betwe	null
Lola THE DH & ROB MANFRED ARE BAD FOR BASEBALL	Co-owner of @spa_dick she/her	0,0	Why the hell were three LAPD officers camping during a pandemic? One of them is a supervisor. They were camping and shooting guns at the OHV area over the weekend.	null
lauren	#yolo	0,0	RT @stmbabyhoney: Zayn literally starved himself because he didnt have time to eat. Harry was painted as a womanizer at age 16. Niall was	null
j	<no bio>	0,0	RT @thatjakekid90: When Nebraska Crossing reopened they had 10.000 masks on hand to give to customers. Im not sure but it seems like medic	null
Quinn Huxtable	the voice of reason	0,0	It sounds like 4th of July at my pool right now	null
iamBDFN	ur fav Sag	0,0	That shit scary and late at the same time	null
ziamsquad	''Somewhere is a place that nobody knows.''	0,0	RT @ZiamNewsVids: #New | Liam Payne volunteering at a foodbank in London's Euston last month https://t.co/JLHApLkwm4	ZNV on Twitter: #New | Liam Payne volunteering at a foodbank in London's Euston last month 
Sean	TRUMP 2020	0,0	RT @realDonaldTrump: Keep punching Mike!	null
Bullwinkle J. Moose 	neolib with neocon sympathies. CCP hawk.	0,0	RT @IsaacDovere: Christine O'Donnell made an accusation via her niece against Biden. When found that he wasn't at the event where she said	null
Kevin Tierney	Christian. Libertarian. Who is John Galt?	0,0	RT @CT_Bergstrom: 1. A short thread about symmetric death curves curves and the @IMHE_UW model. Throughout. I'll use a great new tool fro	null
#Dear white feminists: I am not the one	The racism on this app made me leave during my high risk pregnancy. #BidenHarris2020 #BrendaJones2020... help us take back the 13th Kamala is my 	0,0	RT @EricBoehlert: this is why Trump is polling at 39% in Michigan https://t.co/aubFT4g0Ow	Ryan Fournier on Twitter: BOMBSHELL: New documents released show that President Obama and the White House may have been behind the Russian Collusion scam. This is HUGE!
Nanny 	crybaby	0,0	RT @thenames_jenn: I thought this was a Maternity shoot at first.	null
@Anand	<no bio>	0,0	@navikakumar @TimesNow @Twitter @TwitterIndia Your weight has only increased and never decreased. This is a journey you dont want to live. Create awareness and lose weight. I salute all my friends and your husband who has put his own safety at risk in dealing with you #NavikaKumar	null
Melo	<no bio>	0,0	RT @KingUdocus: At the end of every episode I think they cant top this and somehow the do  #GangsOfLondon	null
)	soft :')	0,0	RT @maariaah5: this is really how I be looking at my man 24/7 hes so handsome	null
pakito	<no bio>	0,0	RT @KendraLust: Never looking back unless its at a nice booty .. looking forward to better days when things get back to normal! #SundaySel	null
Lucy Fur	Comedian/party girl/satan in a sunday hat. All shall love me and despair. Bad Bitch for @sensitivecomedy Instagram: lucyfurqueen       She/her	0,0	RT @MettlesomeTeri: Diane Abbott. who fought misogyny/racism to become UKs first black woman MP. is disciplined by Starmer for being at a z	null
	<no bio>	0,0	RT @VincenzoSelXXX: Ill be here the whole day. Every single male that stick his cock in the hole will be swallowed  Im Always grateful a	null
Kaddyshacks	Fueled by Coffee. Driven by Zombies. Obsessed with Giraffes.  Webstore: http://latenightgrind.com FA: http://furaffinity.net/user/kadath/	0,0	The art is interesting b/c at times it feels like Go Nagai himself is drawing his oddball caricatured stuff. but then other times it feels more like Little Witch Academia or something in style.I was happy (harpy?) Sirene had a much bigger role this time around. I'm a big fan <3	null
Huge Browns fan	<no bio>	0,0	It absolutely was. because the sega Dreamcast was out at that time and it's a way better console	null
alexa peregrino	uh huh honey {sc: lexa_41}	0,0	RT @Whereisblockaye: Me at my funeral making sure Young Thug is playing like I requested https://t.co/DVpyLjnhbl	Tax Evasion Savant on Twitter: Me at my funeral making sure Young Thug is playing like I requested 
Jerry Wewel	<no bio>	0,0	RT @silver_fox9: Wait. Asian hornets is not racist  but Wuhan Virus is? @CNN #COVIDIOT #FakeNewsCNN	null
Simba 	(901) // Maryland Prep  '22 // N.U.C All-American  2nd Team AFE USA All-American  // Rip Uncle Nesto & Dee  // God First	0,0	RT @DEDLFE: Im at an age where I cant fuck nothing up I got too much to lose	null
Matt Postoian	Travel. MMA. Lakers. Dodgers. Rams.	0,0	@irishbaggie @fightoracle Were not obsessed. we just dont have that sweet ass deal that the rest of the world has. They make us pay for it here but at least its on at 7pm and not 3am. Ill pay for that.	null
Kiki 	Aao mil kar dhoond laaye 'koi wajah' phir se ek hone ki...	0,0	RT @tufailelif: RSS activist arrested for hurling bombs at RSS office in Kannur - India News https://t.co/j20m9a15tU	RSS activist arrested for hurling bombs at RSS office in Kannur - India News
Joseph Shivute	Toini's man doesn't get low in his disappointments.Qualified Electrician ---for your all Electrical needs call me -at -+264 81 3829418former amateur Boxer	0,0	@Hiilma7 At least you made a good U_turn	null
644Blue	Navy Veteran. Christian. Hard Work. Self Reliance. NRA. #BuyAmerican. #1A #2A. #Trump2020. #KAG. Married. No DMs #BackTheBlue. #OpenUpAmerica. ProLife	0,0	RT @TimRunsHisMouth: Oregon's Govenor just extended Oregon's state of emergency (and presuming the stay-at-home orders) until July 6. Ore	null
Suzi Jewett	<no bio>	0,0	RT @clairecmc: I cant decide which makes me prouder..the fact that my friend @NicolleDWallace is the best at what she does ...or that shes	null
SuperScientistJhrek	water/climate change scientist but also twitch streamer  inquiries at: SuperScientistJhrek@gmail.com	0,0	For those asking about my turnip price at 623 I am listed on the turnip exchange #ACNH #AnimalCrossingNewHorizon	null
Angela 	- Find me where the weird things are  Laboratory tech . Art lover. Amoureuse de dcouverte. Sapiophile #GODFIRST  IG : Cynthia_angela_	0,0	At the end of the day its you vs you.	null
Cheryl Marshall	a true Taurus. honest to a fault. former business owner. animal lover especially horses. dogs. Whales. bears wolves moderate Democrat	0,0	RT @RadioFreeTom: This is how Americans now interpret freedom: Not as a political condition in a democratic society. but as a constant chan	null
rusticello	body surfer	0,0	@JMcK2018 oh yes indeed the biological half life of vitamn C is 30 mins at high plasma levels.	null
Isaac T.I 	Civil Engineering Student @kyambogou  || Work hard. Be Patient. your time will come....  *Not all retweets are endorsements*#ifollowbackinstantly	0,0	RT @ntvuganda: Police officers working at Masindi police central have all been put under mandatory quarantine after one of their colleague	null
~~ _	 | WINNER | HANA jeilx   | TREASURE	0,0	RT @OnlyLookAtMino: [!!] #MINO on vacation with his friends performing Body at the club wearing his pajamas & slippers enjoy yourself @of	null
Boomerang		0,0	If only I won the lottery.... but oh well.... another day at work.	null
[D]MV [B8]	[bator] [lacks inhibition][let's get weird][D]MV	0,0	RT @kurvvdaddy: Why the cereal box peekin at me like that tho https://t.co/tsxIs1BcEw https://t.co/FcEfqlN4w7	null
Rox	down to earth stud with a smooth demeanor #atldream #atlfalcons #lsu #chibulls	0,0	Yup I fucked both my ankles up	null
THE megaboi	NYC mega man/wario who loves memes and retweeting smash clips. i stan @magiwastruclout and @snuffies_. (priv @megaboipriv) mutuals only	0,0	RT @CatalystNB: It's not even a joke or exaggeration anymore every month of this fucking year has a new terror in store	null
Sunshine	STAY HOME SAVE LIVES!NO DM PLEASE!VOTE BLUE TO END THE NIGHTMARE!	0,0	RT @SandiBeach25: California protesters .. sign this! Or stay the fuck at home!!! https://t.co/MIDTYSqdBT	Sandi Beach on Twitter: California protesters .. sign this! Or stay the fuck at home!!! 
Christina Ary	Teacher to 10 year olds|| Wife to the greatest || Momma to the best || Throwing Kindness Like Confetti since '89|| Lover of smelly markers || Romans 12:6-8	0,0	@KarlOLeary4 Hello! Christina from Indiana! I would love to be at a Red's game right now! https://t.co/AAro1ttVSe	Christina Ary on Twitter: Hello! Christina from Indiana! I would love to be at a Red's game right now! 
 	ni p1nga.                                 ~ + ~	0,0	RT @BangBangtan_Esp: BTS WORLD TOUR LOVE YOURSELF JAPAN EDITIONDVDOk https://t.co/sLpMzPkcKZ https://t.co/Pknxkwbdsh190715 TBS BT	null
Bambiee	IG: Lesego.Phama Victorious Modelling Agency- Model Aspiring Writer 	0,0	The good times. And now matric combined with online school= self study ? E re tswere ka di washin strong!!	null
Peter Deaton	<no bio>	0,0	@realDonaldTrump Tone deaf mother ducker.  You suck so bad at everything you touch.	null
3three ; min	lumakad ng may bubog sa paa edi ouch	0,0	RT @MadamLucy19: RISE AND SHINE. A'TIN!!!!WHO'S WITH ME? LET'S WATCH SB19 TOGETHER. IF YOU'RE WATCHING WITH ME. REPLY GOOD MORNING. SB19	null
liv nsfr	#HARRY: ariana grandes voice is like heaven	0,0	Sophie on the kitchen floor after she dropped the flour at 5am https://t.co/XPtXD69hsW	reaction videos on Twitter: trisha paytas laying down on kitchen floor total eclipse of the heart playing in background 
Hari Prasath	i am a common man....	0,0	RT @JayaTvOfficial: Watch @Suriya_offl Starring #Maatraan in #JayaTV at 1:30 PM tomorrow. Dir by @anavenkat Music by @Jharrisjayaraj & Prod	null
ArizonaLuxuryHomes	Corey & Karina at Arizona Luxury Homes with Live VIDEO Previews for your Favorite Home! :)	0,0	RT @CBRealtyAZ: To all the heroes who dont have the luxury of being stuck at home  thank you and get home safe! #HometownHeroes https://t	null
uglyboirexxi	#wizkidfchttps://empire.lnk.to/SoundMan1	0,0	RT @WizkidSource: Stream @wizkidayos #JORO from his upcoming album. Made in Lagos  Were almost at 40M views! #NS10v10 https://t.co/B	Bryan  Haggerty (@bhaggs) | Twitter
Andi Acosta	FTK | UT 22	0,0	RT @ralphlauren5301: *at Olive Garden*Waiter: Do you want cheese?Me: https://t.co/fGMBk9JhmU	polo on Twitter: *at Olive Garden* Waiter: Do you want cheese? Me: 
  || leo	he wanna fight. i wanna tussle	0,0	RT @Neelofa: Retweet if you plead to fight COVID19 till the end. Promise to continue staying at home. staying clean and practice social dis	null
sam bassil	Conservative/liberals suck. KAG Constitutionalist	0,0	RT @AnthemRespect: At some point soon the Coronavirus Era will be over.& we will recover......But China will never. ever. ever recover t	null
Michael Walker	Deception is a killer- the cure is free speech. real debate not ideology and propaganda. BSc Health Studies. Dip Nursing. Protestant Nationalist. Anti-NWO	0,0	RT @trutherbotnet: Before Waco. There Was Ruby Ridgehttps://t.co/HPMmS4gwgB https://t.co/XmPW3PFhRX	null
Patrick Balfour	<no bio>	0,0	@axios This guy takes the cake right out from tRump at times . More evidence is coming out contrary to his conspiracy theory but he still swings that bat hoping to hit something! 	null
ActuallyHector	 OSLOSD @Settlrl  https://twitter.com/powerofdakota/status/1181618532846583808?s=21	0,0	RT @antisocialszn: im shy at first then BOOM. crackhead	null
Chowkidar	A rationalist	0,0	RT @MODIfiedVikas: He is Sanjay RajouraTwitter handle @urbantucchha of @AisiTaisiDemo. Just hear the filthy language he used for Ganesh j	null
RoyalT Media. Inc.	BA/MA | Film/Commercials | Event Recaps | Promos | Vlogs | Available to travel |  BFA Ent |	0,0	@A_Rosie_Life Lmfaoooo the scream at the end	null
amber 	<no bio>	0,0	RT @hrricaneafi: 5sos did not the write blood on my shirt. rose in my hand. youre looking at me like you dont know who I am. blood on my	null
Edwin V	Are you stupid are you dumb                |21|	0,0	RT @Jay_Dee714: This dog was ready to press the issue. fuck you looking at??? 	null
Dawn4Dogs	<no bio>	0,0	@TheArtOfRacing And we go through all that and they dont even get another dog? That makes no sense. Enzo was with them everywhere so theres no way that a new Enzo would not be at the race track at the end.	null
lex 	youre in his likes and im in his monthly amex bill. we are not the same ugly.	0,0	RT @claaribell_: i have the potential to bring up my GPA to a 3.7 but im tired. i brought my GPA up from a 1.8 after my first semester at	null
PINK'BLUSH	OT5 SB19  :) 2nd fan account..main account just got suspended po :D	0,0	RT @thisisSb19: We are at #2 spot now lezzgoooooo ATINNN@SB19Official #SB19onUnangHirit	null
June	fuck you. pay me	0,0	RT @ashantistckes: i didnt even look at the lil dance	null
John Shore	<no bio>	0,0	You're not smart either?  You didn't care where the DOJ was when your thousands of murders by gun went on week after week and you said no to federal help.  WEAR YOUR MASK AND STOP THINKING YOUR HAIR NEEDS CUT BY A LAWN MOWER!	null
Expandify	A next generation #LearningAndDevelopment platform designed for creating your personal #learningjourney.	0,0	@editingemily @adblanche A lot of people choose careers they are passionate about and are interested in. Generally. neither of those run to a clock - but they can run out. If I work outside of 9-5 its not because Im a workaholic. it just means at that time it is the right thing for me to do.	null
jermssss	CHINK 	0,0	@CeeMoeRaccs @QueenLachiefaa That was my movie . i used to stay renting it at block buster lmao	null
Linda Crow	<no bio>	0,0	RT @Jordan_Sather_: For all of the Police Officers out there. you dont HAVE to enforce Draconian laws that corrupt politicians want you	null
Pat Jones	<no bio>	0,0	RT @QAnonMichele11: THAT'S A DEMON THEY'RE NOT HUMANS THEY DON'T HAVE HUMAN SOULS THEY'RE REPTILIANS & DRACOS. ARCHON synthetic Artifi	null
Bam McGuiness	Concerned Citizen. Consumer by bare necessity. Producer by preference. Hopeful Shepherd.	0,0	RT @BillKristol: Donald Trump on Fox News at the Lincoln Memorial. This has to be the opening scene for whoever writes the definitive Histo	null
Insatiable	A familiar face in the crowd. Poly/Pan  She/They IG: Domoxsweatshirt	0,0	Everytime this bitch speaks I want to slap her. I know that's not good energy but I'm so bad at confrontation 	null
lina	i can hear the angels sing for me	0,0	RT @ShesChey_: Oh yes maam. Getting wine drunk at the park with yo man gotta be a vibe.	null
CaedynsMom4Ever	 #Trump2020AllTheWay #WWG1WGA 	0,0	RT @charliekirk11: BOOM:Despite constant negative coverageDespite endless Democrat liesDespite a global pandemicPresident Trumps a	null
Jess 	OQ  and magicians fangirl. lawyer. reader. writer and a little too obsessed with my cat  header by @CarolinaMR9	0,0	Im reorganizing my google docs folders and now my preview is all messed up because all of the things I opened to reorganize are at the top 	null
